NAME	TITLE	SCORE	
C22orf46	C22orf46	0.007026357	
FAM19A2	FAM19A2	0.0070249545	
WDR48	WDR48	0.0070244125	
TMPRSS13	TMPRSS13	0.0070240465	
MIPOL1	MIPOL1	0.0070169317	
ZNF620	ZNF620	0.00701662	
DNAJC3-DT	DNAJC3-DT	0.007014685	
ZP1	ZP1	0.0070141456	
RAB10	RAB10	0.007013726	
AC012213.3	AC012213.3	0.0070074736	
AC093512.1	AC093512.1	0.006998973	
AC007998.4	AC007998.4	0.0069979765	
UTP20	UTP20	0.0069917394	
TACC2	TACC2	0.0069898604	
ACP6	ACP6	0.006989642	
RRN3	RRN3	0.006983454	
AC011481.2	AC011481.2	0.0069812736	
NAPEPLD	NAPEPLD	0.0069805644	
SUFU	SUFU	0.0069800485	
LRFN4	LRFN4	0.0069791763	
DAAM1	DAAM1	0.006978869	
AP003068.1	AP003068.1	0.0069779274	
TRIM10	TRIM10	0.0069752126	
PTGS2	PTGS2	0.0069750776	
PTDSS2	PTDSS2	0.006974963	
RGS17	RGS17	0.0069743833	
AL391834.1	AL391834.1	0.0069724396	
LINC00471	LINC00471	0.0069722133	
RAB11B	RAB11B	0.0069721434	
AC115102.1	AC115102.1	0.0069715963	
SHLD2	SHLD2	0.0069696438	
NSG2	NSG2	0.0069676847	
AL133370.1	AL133370.1	0.006964875	
AC009948.3	AC009948.3	0.0069644377	
AC009812.1	AC009812.1	0.0069626025	
AC104564.1	AC104564.1	0.006960364	
HGD	HGD	0.006954093	
RUNDC3B	RUNDC3B	0.0069533237	
FOCAD-AS1	FOCAD-AS1	0.006943025	
GPR52	GPR52	0.00693801	
TAB2-AS1	TAB2-AS1	0.0069358135	
ZFAND4	ZFAND4	0.0069338367	
CCL26	CCL26	0.0069241626	
AP003108.2	AP003108.2	0.006921437	
SLX1A	SLX1A	0.00691999	
ANKRD13B	ANKRD13B	0.0069064177	
LRRC59	LRRC59	0.006904397	
MTERF3	MTERF3	0.0068995194	
NPIPB6	NPIPB6	0.0068928325	
PCDHGC3	PCDHGC3	0.006890437	
ZDHHC13	ZDHHC13	0.0068879593	
NAP1L4	NAP1L4	0.006886293	
AC069544.1	AC069544.1	0.0068822913	
KIAA2026	KIAA2026	0.0068789045	
AL137076.1	AL137076.1	0.0068774414	
PAFAH1B3	PAFAH1B3	0.006876632	
AC104123.1	AC104123.1	0.0068761986	
NR2C2	NR2C2	0.0068708607	
AC109449.1	AC109449.1	0.006869837	
LINC00599	LINC00599	0.006869292	
PDIA5	PDIA5	0.00686922	
ANKFY1	ANKFY1	0.006867713	
RAB28	RAB28	0.0068664486	
YEATS2-AS1	YEATS2-AS1	0.0068659796	
PAGE2B	PAGE2B	0.006865934	
MFSD4A	MFSD4A	0.0068603656	
ITK	ITK	0.0068576713	
NANOG	NANOG	0.006854498	
LINC01126	LINC01126	0.00685383	
EBAG9	EBAG9	0.0068517057	
IFNG	IFNG	0.0068500587	
CARNMT1	CARNMT1	0.006846592	
CLEC18A	CLEC18A	0.006845462	
ATP6V1C2	ATP6V1C2	0.00684229	
AL078612.1	AL078612.1	0.0068422267	
ITSN2	ITSN2	0.006842125	
CEACAM1	CEACAM1	0.006841744	
DNM2	DNM2	0.006833449	
GRIP1	GRIP1	0.00683262	
PHEX	PHEX	0.0068301037	
CEACAM6	CEACAM6	0.0068290476	
AC127496.5	AC127496.5	0.006822621	
SPATA2L	SPATA2L	0.0068221274	
AMMECR1	AMMECR1	0.0068198666	
AL035461.2	AL035461.2	0.0068182223	
SRBD1	SRBD1	0.0068178484	
UBE2E2-AS1	UBE2E2-AS1	0.0068083596	
AL031708.1	AL031708.1	0.006790755	
NARF-AS1	NARF-AS1	0.0067893825	
THOC6	THOC6	0.006788328	
AC002553.1	AC002553.1	0.0067875804	
PDK3	PDK3	0.006781828	
LAMA5	LAMA5	0.0067813196	
PRKAG3	PRKAG3	0.0067767003	
DNAH10OS	DNAH10OS	0.0067762323	
ORC3	ORC3	0.0067715524	
INTS4	INTS4	0.006769361	
FAM78A	FAM78A	0.0067684525	
WASF3	WASF3	0.0067679347	
POT1	POT1	0.006765071	
MAGIX	MAGIX	0.0067632785	
SART1	SART1	0.006759094	
AL513329.1	AL513329.1	0.0067516766	
LINC01871	LINC01871	0.0067492155	
SPTLC3	SPTLC3	0.0067476146	
AL021807.1	AL021807.1	0.0067472868	
AC005224.1	AC005224.1	0.006746728	
AL031663.3	AL031663.3	0.006744149	
AL161909.2	AL161909.2	0.00674389	
PDE6A	PDE6A	0.0067437426	
TMEM125	TMEM125	0.0067427275	
LINC01176	LINC01176	0.00674007	
DERA	DERA	0.0067241713	
AC005264.1	AC005264.1	0.0067239483	
BBS5	BBS5	0.006719986	
PHF11	PHF11	0.006719328	
ZC3H18	ZC3H18	0.006712863	
STX18-AS1	STX18-AS1	0.006710093	
AP001922.5	AP001922.5	0.0067086434	
SKA3	SKA3	0.0067031374	
PRCC	PRCC	0.0067002852	
AL121917.2	AL121917.2	0.00669708	
ZNF534	ZNF534	0.0066885427	
BARX2	BARX2	0.00668541	
GSTT2B	GSTT2B	0.0066841664	
AC011511.5	AC011511.5	0.0066812346	
LINC00924	LINC00924	0.006676098	
GVQW3	GVQW3	0.0066726157	
SLC47A2	SLC47A2	0.006670572	
SLC26A7	SLC26A7	0.0066698026	
KIFC1	KIFC1	0.006666086	
KIFC2	KIFC2	0.0066632526	
PDE1C	PDE1C	0.006661945	
PSMB6	PSMB6	0.0066573867	
KAT2B	KAT2B	0.006655171	
RHOT2	RHOT2	0.0066536255	
AC107464.3	AC107464.3	0.006650915	
AC021483.2	AC021483.2	0.0066496213	
AC025627.1	AC025627.1	0.0066495175	
MN1	MN1	0.0066474895	
MESP2	MESP2	0.0066432604	
IGHMBP2	IGHMBP2	0.006642019	
CEP85	CEP85	0.0066391407	
CTC1	CTC1	0.0066388184	
AL365203.2	AL365203.2	0.0066363905	
SPATA41	SPATA41	0.0066289464	
PUS1	PUS1	0.006625348	
AC138969.1	AC138969.1	0.0066253003	
C18orf21	C18orf21	0.006624259	
MCM3AP-AS1	MCM3AP-AS1	0.006621173	
NIP7	NIP7	0.006619528	
AC023908.3	AC023908.3	0.0066131693	
ERCC2	ERCC2	0.0066126846	
CLIP3	CLIP3	0.00660878	
ZNF263	ZNF263	0.006601678	
THG1L	THG1L	0.0066000484	
SDHAF3	SDHAF3	0.0065988386	
DTD2	DTD2	0.0065957196	
ZSWIM4	ZSWIM4	0.0065941922	
TFB1M	TFB1M	0.0065859933	
BBS9	BBS9	0.006583111	
AP000769.2	AP000769.2	0.0065788133	
LMF2	LMF2	0.006576526	
AC100814.1	AC100814.1	0.006574813	
AC004585.1	AC004585.1	0.0065746093	
LINC00563	LINC00563	0.006568559	
AC007681.1	AC007681.1	0.0065674055	
CENPO	CENPO	0.006560899	
GOLGA6L10	GOLGA6L10	0.0065593887	
MPHOSPH10	MPHOSPH10	0.0065503744	
CUL9	CUL9	0.0065494813	
ATG9B	ATG9B	0.006548178	
C1orf52	C1orf52	0.006543199	
RELA	RELA	0.006541812	
LRP11	LRP11	0.006539773	
AC009802.1	AC009802.1	0.006533167	
AC005363.2	AC005363.2	0.006532824	
SHPK	SHPK	0.0065311324	
XKR3	XKR3	0.0065261666	
NKD1	NKD1	0.0065238285	
AC092653.1	AC092653.1	0.00652153	
CDC25A	CDC25A	0.0065162983	
DDN-AS1	DDN-AS1	0.006514344	
AGPAT3	AGPAT3	0.006512677	
BEND5	BEND5	0.0065114074	
CAPN10-DT	CAPN10-DT	0.0065053795	
PRADC1	PRADC1	0.0065043285	
AIDA	AIDA	0.0065012737	
AC138035.1	AC138035.1	0.006499676	
FAM111A-DT	FAM111A-DT	0.006498568	
AC004466.1	AC004466.1	0.0064960406	
CLPB	CLPB	0.0064958674	
NEGR1	NEGR1	0.006492661	
DCAF17	DCAF17	0.0064903484	
AC007220.1	AC007220.1	0.0064788996	
C20orf96	C20orf96	0.0064766826	
AL157400.4	AL157400.4	0.006476666	
SPRYD4	SPRYD4	0.0064732726	
POLR3B	POLR3B	0.006473051	
JMJD7-PLA2G4B	JMJD7-PLA2G4B	0.0064721103	
AC092368.3	AC092368.3	0.006470913	
IGFBP6	IGFBP6	0.006469109	
SHROOM4	SHROOM4	0.00646862	
AC011451.1	AC011451.1	0.0064658956	
AC067838.1	AC067838.1	0.00646379	
AL445483.1	AL445483.1	0.0064633517	
TLDC2	TLDC2	0.0064606504	
TICRR	TICRR	0.006458636	
MCRS1	MCRS1	0.006454145	
AC068580.3	AC068580.3	0.0064504	
FBXL19-AS1	FBXL19-AS1	0.0064502847	
RAMP1	RAMP1	0.0064502833	
LANCL3	LANCL3	0.0064498815	
TMEM218	TMEM218	0.006448061	
HOMER2	HOMER2	0.006446675	
AC106795.5	AC106795.5	0.006442094	
BICRAL	BICRAL	0.0064402455	
HPX	HPX	0.0064366306	
AC010531.6	AC010531.6	0.006433723	
PHF8	PHF8	0.006428332	
AC002070.1	AC002070.1	0.006422401	
AC011815.1	AC011815.1	0.0064215353	
AL512274.1	AL512274.1	0.0064188624	
PLAGL1	PLAGL1	0.0064181406	
ELOF1	ELOF1	0.006417298	
AC053513.1	AC053513.1	0.0064153266	
SLC25A22	SLC25A22	0.006409461	
EBPL	EBPL	0.006409192	
ASB3	ASB3	0.0064085503	
AL357054.4	AL357054.4	0.006408201	
C15orf39	C15orf39	0.006406803	
LMLN-AS1	LMLN-AS1	0.0064040134	
PITPNM1	PITPNM1	0.0064038634	
HIST4H4	HIST4H4	0.0063999416	
RHD	RHD	0.0063968087	
PPRC1	PPRC1	0.00639651	
ZSWIM8	ZSWIM8	0.006394857	
SH3RF3	SH3RF3	0.0063860933	
EPHX1	EPHX1	0.0063858125	
ATP7B	ATP7B	0.0063843825	
AL033527.5	AL033527.5	0.0063835033	
ST8SIA1	ST8SIA1	0.006378494	
CYSLTR2	CYSLTR2	0.0063775457	
AL592148.3	AL592148.3	0.0063707144	
FBLN7	FBLN7	0.006370465	
AL138963.3	AL138963.3	0.0063680145	
ALKBH1	ALKBH1	0.0063663544	
TPSD1	TPSD1	0.006364341	
THOC5	THOC5	0.006363248	
PIAS2	PIAS2	0.006360614	
ZNF491	ZNF491	0.00635883	
ABALON	ABALON	0.0063575907	
ASB11	ASB11	0.0063564056	
KCTD17	KCTD17	0.0063551995	
RPL17-C18orf32	RPL17-C18orf32	0.0063491277	
ZNF784	ZNF784	0.006348844	
AC099811.4	AC099811.4	0.006344034	
NSMCE1	NSMCE1	0.0063392078	
ERAL1	ERAL1	0.00633875	
LINC02328	LINC02328	0.006336806	
F13A1	F13A1	0.0063367197	
RFPL2	RFPL2	0.0063330503	
ZNF14	ZNF14	0.0063273697	
CRYAB	CRYAB	0.00632426	
SERINC2	SERINC2	0.0063242395	
ABCF3	ABCF3	0.0063236756	
SFMBT1	SFMBT1	0.0063180765	
TOP3A	TOP3A	0.0063160313	
ERMN	ERMN	0.0063150446	
AC005899.7	AC005899.7	0.006311955	
AL139099.1	AL139099.1	0.0063068666	
ADAM19	ADAM19	0.0063026696	
GSE1	GSE1	0.0063025914	
AC084809.2	AC084809.2	0.0062945723	
ZC2HC1C	ZC2HC1C	0.0062915576	
HEY1	HEY1	0.006288702	
EVC	EVC	0.006288274	
AL451060.1	AL451060.1	0.0062882365	
NBPF12	NBPF12	0.00628742	
TUBA4B	TUBA4B	0.0062857503	
CYC1	CYC1	0.0062806983	
ZNF785	ZNF785	0.006278032	
AC104211.2	AC104211.2	0.006272249	
TRIM11	TRIM11	0.006268469	
GRHL3	GRHL3	0.0062651006	
ELL2	ELL2	0.006257604	
AL078581.1	AL078581.1	0.0062531675	
EML2	EML2	0.0062512993	
TRMT10B	TRMT10B	0.00625001	
TMEM150C	TMEM150C	0.006243648	
NT5DC4	NT5DC4	0.006243079	
AC068987.5	AC068987.5	0.0062421933	
AC020928.3	AC020928.3	0.006240581	
VPS54	VPS54	0.0062404466	
AL022341.2	AL022341.2	0.006239695	
AL138899.1	AL138899.1	0.006237712	
EPHA2	EPHA2	0.006236879	
AC020908.3	AC020908.3	0.006219634	
STIL	STIL	0.0062195943	
AC022167.1	AC022167.1	0.006218742	
GZMB	GZMB	0.006216265	
AC069224.1	AC069224.1	0.006214176	
LINC02043	LINC02043	0.0062126475	
ZNF311	ZNF311	0.006209596	
POLD2	POLD2	0.006207707	
CDNF	CDNF	0.00620701	
IVD	IVD	0.006198054	
KANSL1L	KANSL1L	0.0061979014	
ADGRV1	ADGRV1	0.0061973208	
AL121721.1	AL121721.1	0.006194414	
AP000688.2	AP000688.2	0.006193169	
GDF7	GDF7	0.006192537	
NUTF2	NUTF2	0.0061922246	
AL138895.1	AL138895.1	0.00619199	
PCBP3	PCBP3	0.0061915563	
NRDC	NRDC	0.0061880206	
AL136307.1	AL136307.1	0.006184389	
HAPLN3	HAPLN3	0.006182142	
PTOV1-AS2	PTOV1-AS2	0.006179195	
UBE2O	UBE2O	0.006174442	
ABHD14B	ABHD14B	0.006171958	
AL109613.1	AL109613.1	0.006170423	
AL139125.1	AL139125.1	0.006167817	
LINC01134	LINC01134	0.0061671594	
C21orf91	C21orf91	0.0061657676	
NEURL1B	NEURL1B	0.006161804	
REEP6	REEP6	0.006157224	
ZBED6CL	ZBED6CL	0.006155287	
AP4B1	AP4B1	0.0061552646	
DBP	DBP	0.006153742	
CARS	CARS	0.006153138	
AGRN	AGRN	0.006152485	
ZNF426-DT	ZNF426-DT	0.0061505158	
MARC2	MARC2	0.0061488776	
LRRTM2	LRRTM2	0.006147903	
PCAT6	PCAT6	0.006147416	
AC073314.1	AC073314.1	0.006143895	
STAMBP	STAMBP	0.0061425567	
EXO1	EXO1	0.006142256	
INMT	INMT	0.006142216	
WWP2	WWP2	0.006140552	
AL031772.1	AL031772.1	0.006138113	
C1orf115	C1orf115	0.0061360435	
HIST1H2AM	HIST1H2AM	0.006133312	
FSD1L	FSD1L	0.0061321566	
TERF2	TERF2	0.0061316923	
AL078604.2	AL078604.2	0.0061292513	
GLP2R	GLP2R	0.006129103	
ADGRE5	ADGRE5	0.006126856	
DNAJC22	DNAJC22	0.006124979	
TMEM86B	TMEM86B	0.0061247377	
AC007663.2	AC007663.2	0.0061228923	
COPS9	COPS9	0.006122833	
SPAG6	SPAG6	0.0061225677	
AL137786.1	AL137786.1	0.0061161034	
SUN1	SUN1	0.0061152442	
SFTPA1	SFTPA1	0.006112533	
SLC23A3	SLC23A3	0.0061079087	
SV2C	SV2C	0.0060977684	
AC022540.1	AC022540.1	0.006097316	
HAS3	HAS3	0.006092637	
AC040970.1	AC040970.1	0.0060926266	
RGPD2	RGPD2	0.0060923914	
SPATA4	SPATA4	0.006088029	
SCUBE1	SCUBE1	0.0060848026	
DDX11-AS1	DDX11-AS1	0.006082718	
AC211476.2	AC211476.2	0.00607491	
PSMA8	PSMA8	0.006074162	
ATG2A	ATG2A	0.0060718134	
SKA1	SKA1	0.0060696225	
OXT	OXT	0.006069455	
RGPD8	RGPD8	0.0060685	
Z69720.1	Z69720.1	0.006066555	
STX2	STX2	0.0060649887	
FAM57A	FAM57A	0.0060646073	
ACVR1C	ACVR1C	0.0060620313	
TRIM58	TRIM58	0.006060677	
AC004832.1	AC004832.1	0.006057817	
XPO5	XPO5	0.0060519218	
AL354977.2	AL354977.2	0.006051464	
SYCP3	SYCP3	0.006050231	
AC122129.1	AC122129.1	0.0060491967	
AC010834.2	AC010834.2	0.006049113	
GOLGA8M	GOLGA8M	0.006046157	
LIG4	LIG4	0.006039833	
SMPD3	SMPD3	0.0060383924	
AL731571.1	AL731571.1	0.006037629	
AC105020.1	AC105020.1	0.0060281307	
CCL3L1	CCL3L1	0.006028015	
AL354950.1	AL354950.1	0.006026689	
LINC02356	LINC02356	0.0060241157	
WBP2NL	WBP2NL	0.006021928	
MAPKAPK5-AS1	MAPKAPK5-AS1	0.006021797	
CRACR2A	CRACR2A	0.006018731	
AC109361.1	AC109361.1	0.006016805	
SMIM27	SMIM27	0.006012224	
AL357556.4	AL357556.4	0.0060120914	
AL356414.1	AL356414.1	0.0060116	
AL031666.2	AL031666.2	0.0060111703	
EIF2B2	EIF2B2	0.0059991446	
PNPLA7	PNPLA7	0.0059942496	
C6orf203	C6orf203	0.0059885983	
PDE4D	PDE4D	0.005987848	
AC139795.2	AC139795.2	0.005986976	
NEDD9	NEDD9	0.005985472	
SORBS2	SORBS2	0.0059783403	
AC092118.2	AC092118.2	0.005973667	
AL590428.1	AL590428.1	0.005963738	
TMEM30B	TMEM30B	0.005945271	
GNAL	GNAL	0.0059448923	
PFKFB3	PFKFB3	0.0059448136	
HOMEZ	HOMEZ	0.005942922	
AC007569.1	AC007569.1	0.00594288	
IRAK4	IRAK4	0.0059418124	
SRRM3	SRRM3	0.0059404816	
FBXO40	FBXO40	0.005937901	
PRPF6	PRPF6	0.0059359535	
AC018690.1	AC018690.1	0.00593455	
RBBP9	RBBP9	0.0059295134	
ERBB4	ERBB4	0.005928071	
AC011815.2	AC011815.2	0.005920372	
SLC12A9-AS1	SLC12A9-AS1	0.005904157	
DISC1	DISC1	0.0059016235	
ZFP62	ZFP62	0.0058976677	
SLAMF1	SLAMF1	0.00589631	
COX6C	COX6C	0.0058961166	
KCNG2	KCNG2	0.0058937026	
CFLAR	CFLAR	0.005888004	
TTLL9	TTLL9	0.005884809	
ITGA3	ITGA3	0.005883061	
NEK10	NEK10	0.005878936	
SPDYE16	SPDYE16	0.005876419	
URGCP	URGCP	0.005876071	
PRMT7	PRMT7	0.0058679814	
SLC38A5	SLC38A5	0.005859266	
SYCE2	SYCE2	0.005857337	
AL117350.1	AL117350.1	0.0058566956	
LY6E	LY6E	0.0058562937	
ZWINT	ZWINT	0.0058485265	
HYAL3	HYAL3	0.0058478434	
ARC	ARC	0.005838529	
SMIM10L2B	SMIM10L2B	0.005826478	
C19orf18	C19orf18	0.00582189	
TDRD10	TDRD10	0.0058211815	
GPR55	GPR55	0.0058180196	
AL928921.2	AL928921.2	0.005812803	
SLC6A13	SLC6A13	0.0058118063	
PITX1	PITX1	0.005810791	
TTLL7	TTLL7	0.005809788	
AL139286.2	AL139286.2	0.005808951	
GFER	GFER	0.00580667	
WNT7B	WNT7B	0.005803106	
ACSL6	ACSL6	0.0057989433	
ELAC1	ELAC1	0.0057981135	
AC006157.1	AC006157.1	0.005789084	
AC009065.4	AC009065.4	0.005788526	
TANGO6	TANGO6	0.0057876147	
NTRK1	NTRK1	0.005784651	
PPY	PPY	0.005783305	
LINC01963	LINC01963	0.0057828785	
AC011481.1	AC011481.1	0.005780436	
TRMT10A	TRMT10A	0.00577937	
UBE2D4	UBE2D4	0.0057759625	
CD164L2	CD164L2	0.00577515	
AC015849.3	AC015849.3	0.005771739	
ESS2	ESS2	0.00577171	
AL080276.2	AL080276.2	0.0057704234	
FLVCR1-DT	FLVCR1-DT	0.005765143	
LBP	LBP	0.0057624676	
MCM3AP	MCM3AP	0.005760869	
AC123912.1	AC123912.1	0.0057553505	
PLA2G6	PLA2G6	0.0057506724	
EXOSC8	EXOSC8	0.0057447697	
FOXP3	FOXP3	0.0057442407	
CD163L1	CD163L1	0.0057403757	
QSOX2	QSOX2	0.005735487	
AC126118.1	AC126118.1	0.0057338085	
RERE	RERE	0.0057332213	
PTH2R	PTH2R	0.005732555	
TSSK6	TSSK6	0.0057315268	
CPNE5	CPNE5	0.0057286727	
ZNF501	ZNF501	0.005725356	
ZNF623	ZNF623	0.0057161143	
AL023581.1	AL023581.1	0.005712496	
AL391832.3	AL391832.3	0.0057082456	
DHX57	DHX57	0.00570351	
AC008759.3	AC008759.3	0.0056999247	
KLHL6-AS1	KLHL6-AS1	0.0056958166	
OSBP2	OSBP2	0.0056957346	
GNPDA1	GNPDA1	0.0056924913	
SCART1	SCART1	0.0056924345	
AC010680.3	AC010680.3	0.00569184	
HNF4A	HNF4A	0.0056915325	
AC024267.6	AC024267.6	0.0056907237	
BAIAP2L2	BAIAP2L2	0.0056861704	
GNAZ	GNAZ	0.005685116	
C1orf61	C1orf61	0.0056813234	
STX17	STX17	0.005677482	
TCTE3	TCTE3	0.005675089	
APOLD1	APOLD1	0.0056740716	
RBFADN	RBFADN	0.0056711575	
LINC02067	LINC02067	0.0056704995	
RPS6KB2-AS1	RPS6KB2-AS1	0.0056701573	
PRDM15	PRDM15	0.0056680613	
PPIL4	PPIL4	0.0056678858	
BAALC	BAALC	0.005667403	
AL928654.3	AL928654.3	0.0056561055	
FBXW11	FBXW11	0.0056557497	
LINC01315	LINC01315	0.0056525185	
SOX2	SOX2	0.005651443	
MTRF1	MTRF1	0.0056507993	
EHD3	EHD3	0.005638542	
TCF3	TCF3	0.0056373333	
TDP1	TDP1	0.0056205993	
LINC01137	LINC01137	0.005620082	
NDUFA10	NDUFA10	0.005619954	
TCAP	TCAP	0.005618415	
RAB33B	RAB33B	0.0056168824	
C11orf16	C11orf16	0.0056143887	
LINC01588	LINC01588	0.0056082183	
DMWD	DMWD	0.0056075267	
AC073072.1	AC073072.1	0.005602844	
PAN3-AS1	PAN3-AS1	0.0056005158	
AC025580.1	AC025580.1	0.0055972068	
MTMR3	MTMR3	0.0055945925	
CLIP2	CLIP2	0.0055921385	
TBX6	TBX6	0.0055875597	
AGMAT	AGMAT	0.005579918	
ANKRD36B	ANKRD36B	0.005572407	
DLGAP1	DLGAP1	0.0055696783	
APBA1	APBA1	0.005565344	
JMJD7	JMJD7	0.0055623217	
WBP4	WBP4	0.005561736	
TLK1	TLK1	0.005558919	
AL049795.1	AL049795.1	0.005556986	
WSCD2	WSCD2	0.0055527044	
COMTD1	COMTD1	0.00555209	
KHK	KHK	0.005551844	
AC026740.1	AC026740.1	0.00555089	
MBLAC1	MBLAC1	0.0055471733	
TRIM34	TRIM34	0.0055466266	
P2RY12	P2RY12	0.005544973	
BBS4	BBS4	0.0055446797	
AL354793.1	AL354793.1	0.005535556	
TOM1L1	TOM1L1	0.0055352203	
NUMBL	NUMBL	0.0055348896	
INF2	INF2	0.005528113	
AK1	AK1	0.005527683	
BTRC	BTRC	0.0055261157	
DHDDS	DHDDS	0.005519888	
SCAF8	SCAF8	0.0055189775	
CTGF	CTGF	0.005511542	
RTTN	RTTN	0.0055091907	
ELMO3	ELMO3	0.0055057565	
ELF2	ELF2	0.005497532	
PLAC4	PLAC4	0.0054959063	
L1TD1	L1TD1	0.005495285	
MTA2	MTA2	0.0054933913	
AC005332.8	AC005332.8	0.005488062	
TRAPPC2	TRAPPC2	0.0054851365	
ZKSCAN5	ZKSCAN5	0.0054821195	
CFL2	CFL2	0.005476463	
KRBA2	KRBA2	0.0054740375	
HM13-AS1	HM13-AS1	0.0054701497	
SNHG19	SNHG19	0.005465458	
RELL1	RELL1	0.005464256	
LBX2-AS1	LBX2-AS1	0.0054631215	
PER3	PER3	0.0054575843	
PART1	PART1	0.0054571056	
EPB41L4B	EPB41L4B	0.00545494	
AC243772.2	AC243772.2	0.005450848	
Z97192.2	Z97192.2	0.0054505193	
CALB2	CALB2	0.005440734	
CU634019.6	CU634019.6	0.00543306	
UNC13D	UNC13D	0.005431947	
AL359922.2	AL359922.2	0.0054295487	
C3orf33	C3orf33	0.00542431	
TXNDC11	TXNDC11	0.005418136	
PPP4R3B	PPP4R3B	0.0054151076	
TBRG1	TBRG1	0.0054150186	
AARSD1	AARSD1	0.0054131933	
AC092436.4	AC092436.4	0.005397556	
BRAP	BRAP	0.005395172	
FBRS	FBRS	0.0053947596	
E4F1	E4F1	0.005394609	
TMEM72-AS1	TMEM72-AS1	0.0053904285	
C5orf47	C5orf47	0.0053879563	
PPAT	PPAT	0.0053871116	
DIS3L2	DIS3L2	0.0053855353	
CUBN	CUBN	0.00538398	
FAM185A	FAM185A	0.005383018	
AC005332.1	AC005332.1	0.005382094	
AL121845.1	AL121845.1	0.0053806393	
AC239809.3	AC239809.3	0.005379398	
AL359915.2	AL359915.2	0.00537566	
TMPO	TMPO	0.005373648	
ZEB1-AS1	ZEB1-AS1	0.005372432	
AC012414.5	AC012414.5	0.005369216	
PTGDR	PTGDR	0.0053628017	
AC091132.1	AC091132.1	0.005361821	
PRIMPOL	PRIMPOL	0.00535641	
SLC35E4	SLC35E4	0.0053561917	
IPO9-AS1	IPO9-AS1	0.005352384	
AC091488.1	AC091488.1	0.005351038	
OTUD7B	OTUD7B	0.0053386115	
DRC1	DRC1	0.0053308536	
COG2	COG2	0.0053302036	
AC100830.1	AC100830.1	0.0053289034	
LINC01393	LINC01393	0.0053237025	
AL356512.1	AL356512.1	0.005323185	
TMEM202-AS1	TMEM202-AS1	0.0053194687	
LINC01515	LINC01515	0.0053178794	
AC032011.1	AC032011.1	0.0053170347	
BX323046.1	BX323046.1	0.005313547	
AC087500.1	AC087500.1	0.005312418	
ANKRD27	ANKRD27	0.0053104213	
LBX2	LBX2	0.0053095035	
SEC11A	SEC11A	0.005302738	
CENPA	CENPA	0.0053027356	
MRPS23	MRPS23	0.005301934	
PLXNB1	PLXNB1	0.0052993908	
JCHAIN	JCHAIN	0.005284961	
USP40	USP40	0.0052838624	
LINC01569	LINC01569	0.0052789343	
LINC02033	LINC02033	0.0052787852	
ABCD1	ABCD1	0.0052784584	
ADGRG1	ADGRG1	0.005278054	
AC005154.6	AC005154.6	0.005277823	
AP001178.2	AP001178.2	0.0052743442	
CLDND2	CLDND2	0.0052711642	
C20orf85	C20orf85	0.0052691493	
AC022784.7	AC022784.7	0.005266636	
XPNPEP2	XPNPEP2	0.005265718	
RHAG	RHAG	0.005265292	
GRIP2	GRIP2	0.005263975	
AC093525.6	AC093525.6	0.0052614035	
STX1A	STX1A	0.0052570174	
LINC01740	LINC01740	0.005253866	
AC139749.1	AC139749.1	0.005249675	
INCA1	INCA1	0.0052476153	
METTL13	METTL13	0.0052230814	
AC084082.1	AC084082.1	0.0052216593	
AC020913.2	AC020913.2	0.005219935	
AC058791.1	AC058791.1	0.005214107	
AL360270.1	AL360270.1	0.005213245	
AL512408.1	AL512408.1	0.005210774	
LYRM1	LYRM1	0.0052106497	
AC009779.3	AC009779.3	0.00520941	
AC004069.1	AC004069.1	0.005209183	
EXOC3L2	EXOC3L2	0.0052081114	
C19orf25	C19orf25	0.0052067875	
NTRK3	NTRK3	0.0052043577	
AC073655.2	AC073655.2	0.005204345	
SIGMAR1	SIGMAR1	0.005201244	
AC105020.6	AC105020.6	0.0052011604	
AC010273.1	AC010273.1	0.0052009393	
HIST1H2BG	HIST1H2BG	0.005199208	
EHHADH	EHHADH	0.0051973797	
Z97832.2	Z97832.2	0.005195934	
AC069503.2	AC069503.2	0.005195536	
TBC1D22A-AS1	TBC1D22A-AS1	0.005194834	
AC004492.1	AC004492.1	0.005193306	
C8G	C8G	0.0051902654	
AC024257.4	AC024257.4	0.0051896693	
KIAA1614	KIAA1614	0.0051881685	
TRAPPC4	TRAPPC4	0.0051861457	
AC005005.3	AC005005.3	0.005181183	
LINC01419	LINC01419	0.0051739463	
STAU2	STAU2	0.005168662	
GINS4	GINS4	0.00516806	
AC108062.1	AC108062.1	0.005160853	
AC079209.2	AC079209.2	0.00516067	
HIST3H2BB	HIST3H2BB	0.0051605045	
AC068896.1	AC068896.1	0.0051556644	
AC091814.1	AC091814.1	0.0051552732	
AGL	AGL	0.005154851	
FZD2	FZD2	0.0051524835	
PDLIM4	PDLIM4	0.0051495605	
AP006287.2	AP006287.2	0.005149194	
DSP	DSP	0.0051428545	
PTK2B	PTK2B	0.0051412513	
SPAG5	SPAG5	0.0051367953	
AL136141.1	AL136141.1	0.00513523	
LRG1	LRG1	0.005134926	
PELI1	PELI1	0.0051338603	
DENR	DENR	0.0051321993	
AC026801.2	AC026801.2	0.0051306672	
AC087393.2	AC087393.2	0.0051294826	
AP002812.3	AP002812.3	0.005129179	
